Scenario,rate,year,variable,sector,subsector,labor,qualifier,value,solvestat
"LST_n",200.000000000,"2012","aggregated wage","LabSk","","LabSk","aggregated wage",0.088887494,1.000000000
"LST_n",200.000000000,"2012","unemployment","","","LabUn","ur",0.028775870,1.000000000
"LST_n",200.000000000,"2012","total employment","","","LabUn","total employment",6.3376665744E+5,1.000000000
"LST_n",200.000000000,"2012","aggregated wage","LabUn","","LabUn","aggregated wage",0.029403168,1.000000000
"LST_n",200.000000000,"2012","GDP","","","","GDP",53353.570165543,1.000000000
"LST_n",200.000000000,"2012","subsidy_b","","sub_elec.tl","","subsidy_b",0.000000000,1.000000000
"LST_n",200.000000000,"2012","subsidy","","sub_elec.tl","","subsidy0",0.000000000,1.000000000
"LST_n",200.000000000,"2012","subsidy_b","","sub_elec.tl","","subsidy_b",0.000000000,1.000000000
"LST_n",200.000000000,"2012","subsidy","","sub_elec.tl","","subsidy0",0.000000000,1.000000000
"LST_n",200.000000000,"2012","subsidy_b","","sub_elec.tl","","subsidy_b",0.000000000,1.000000000
"LST_n",200.000000000,"2012","subsidy","","sub_elec.tl","","subsidy0",0.000000000,1.000000000
"LST_n",200.000000000,"2012","subsidy_b","","sub_elec.tl","","subsidy_b",0.000000000,1.000000000
"LST_n",200.000000000,"2012","subsidy","","sub_elec.tl","","subsidy0",0.000000000,1.000000000
"LST_n",200.000000000,"2012","subsidy_b","","sub_elec.tl","","subsidy_b",0.014459570,1.000000000
"LST_n",200.000000000,"2012","subsidy","","sub_elec.tl","","subsidy0",0.014459570,1.000000000
"LST_n",200.000000000,"2012","subsidy_b","","sub_elec.tl","","subsidy_b",0.000000000,1.000000000
"LST_n",200.000000000,"2012","subsidy","","sub_elec.tl","","subsidy0",0.000000000,1.000000000
"LST_n",200.000000000,"2012","subsidy_b","","sub_elec.tl","","subsidy_b",0.070911362,1.000000000
"LST_n",200.000000000,"2012","subsidy","","sub_elec.tl","","subsidy0",0.070911362,1.000000000
"LST_n",200.000000000,"2012","subsidy_b","","sub_elec.tl","","subsidy_b",0.244680259,1.000000000
"LST_n",200.000000000,"2012","subsidy","","sub_elec.tl","","subsidy0",0.244680259,1.000000000
"LST_n",200.000000000,"2012","subsidy_b","","sub_elec.tl","","subsidy_b",0.185606061,1.000000000
"LST_n",200.000000000,"2012","subsidy","","sub_elec.tl","","subsidy0",0.185606061,1.000000000
"LST_n",200.000000000,"2012","pco2_ms","","","","carbon price",0.000000000,1.000000000
"LST_n",200.000000000,"2012","pco2","","","","carbon price",0.000010000,1.000000000
"LST_w",10.000000000,"2012","output","Elec","","","output",4963.098744907,1.000000000
"LST_w",10.000000000,"2012","Sectoral price","Elec","","","price",0.957905527,1.000000000
"LST_w",10.000000000,"2012","employment","Elec","","LabSk","employment",0.000000000,1.000000000
"LST_w",10.000000000,"2012","Sectoral wage","Elec","","LabSk","Sectoral wage",0.111816867,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Elec","","LabSk","employment intensity",0.000000000,1.000000000
"LST_w",10.000000000,"2012","employment","Elec","","LabUn","employment",0.000000000,1.000000000
"LST_w",10.000000000,"2012","Sectoral wage","Elec","","LabUn","Sectoral wage",0.078521684,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Elec","","LabUn","employment intensity",0.000000000,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Elec","","total","employment intensity",0.000000000,1.000000000
"LST_w",10.000000000,"2012","output","Coal","","","output",2738.829028006,1.000000000
"LST_w",10.000000000,"2012","Sectoral price","Coal","","","price",0.992583995,1.000000000
"LST_w",10.000000000,"2012","employment","Coal","","LabSk","employment",571.530766366,1.000000000
"LST_w",10.000000000,"2012","Sectoral wage","Coal","","LabSk","Sectoral wage",0.171299033,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Coal","","LabSk","employment intensity",0.208677052,1.000000000
"LST_w",10.000000000,"2012","employment","Coal","","LabUn","employment",4572.241515863,1.000000000
"LST_w",10.000000000,"2012","Sectoral wage","Coal","","LabUn","Sectoral wage",0.113963725,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Coal","","LabUn","employment intensity",1.669414728,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Coal","","total","employment intensity",1.878091779,1.000000000
"LST_w",10.000000000,"2012","output","Oilgas","","","output",1133.067590000,1.000000000
"LST_w",10.000000000,"2012","Sectoral price","Oilgas","","","price",1.007523561,1.000000000
"LST_w",10.000000000,"2012","employment","Oilgas","","LabSk","employment",69.532968491,1.000000000
"LST_w",10.000000000,"2012","Sectoral wage","Oilgas","","LabSk","Sectoral wage",0.000000000,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Oilgas","","LabSk","employment intensity",0.061367009,1.000000000
"LST_w",10.000000000,"2012","employment","Oilgas","","LabUn","employment",81.508855447,1.000000000
"LST_w",10.000000000,"2012","Sectoral wage","Oilgas","","LabUn","Sectoral wage",0.000000000,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Oilgas","","LabUn","employment intensity",0.071936446,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Oilgas","","total","employment intensity",0.133303455,1.000000000
"LST_w",10.000000000,"2012","output","Roil","","","output",3491.579433305,1.000000000
"LST_w",10.000000000,"2012","Sectoral price","Roil","","","price",1.005224241,1.000000000
"LST_w",10.000000000,"2012","employment","Roil","","LabSk","employment",221.472575277,1.000000000
"LST_w",10.000000000,"2012","Sectoral wage","Roil","","LabSk","Sectoral wage",0.179992073,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Roil","","LabSk","employment intensity",0.063430485,1.000000000
"LST_w",10.000000000,"2012","employment","Roil","","LabUn","employment",347.516694133,1.000000000
"LST_w",10.000000000,"2012","Sectoral wage","Roil","","LabUn","Sectoral wage",0.125589556,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Roil","","LabUn","employment intensity",0.099529941,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Roil","","total","employment intensity",0.162960425,1.000000000
"LST_w",10.000000000,"2012","output","Gas","","","output",401.721938576,1.000000000
"LST_w",10.000000000,"2012","Sectoral price","Gas","","","price",0.997715858,1.000000000
"LST_w",10.000000000,"2012","employment","Gas","","LabSk","employment",147.611365258,1.000000000
"LST_w",10.000000000,"2012","Sectoral wage","Gas","","LabSk","Sectoral wage",0.049627186,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Gas","","LabSk","employment intensity",0.367446612,1.000000000
"LST_w",10.000000000,"2012","employment","Gas","","LabUn","employment",346.454262640,1.000000000
"LST_w",10.000000000,"2012","Sectoral wage","Gas","","LabUn","Sectoral wage",0.034398726,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Gas","","LabUn","employment intensity",0.862423058,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Gas","","total","employment intensity",1.229869670,1.000000000
"LST_w",10.000000000,"2012","output","Agri","","","output",8944.994766158,1.000000000
"LST_w",10.000000000,"2012","Sectoral price","Agri","","","price",0.999136905,1.000000000
"LST_w",10.000000000,"2012","employment","Agri","","LabSk","employment",7062.009456241,1.000000000
"LST_w",10.000000000,"2012","Sectoral wage","Agri","","LabSk","Sectoral wage",0.026679279,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Agri","","LabSk","employment intensity",0.789492855,1.000000000
"LST_w",10.000000000,"2012","employment","Agri","","LabUn","employment",3.2910958916E+5,1.000000000
"LST_w",10.000000000,"2012","Sectoral wage","Agri","","LabUn","Sectoral wage",0.015511249,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Agri","","LabUn","employment intensity",36.792597175,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Agri","","total","employment intensity",37.582090030,1.000000000
"LST_w",10.000000000,"2012","output","mine","","","output",1884.426702868,1.000000000
"LST_w",10.000000000,"2012","Sectoral price","mine","","","price",0.994996778,1.000000000
"LST_w",10.000000000,"2012","employment","mine","","LabSk","employment",231.807142197,1.000000000
"LST_w",10.000000000,"2012","Sectoral wage","mine","","LabSk","Sectoral wage",0.206028459,1.000000000
"LST_w",10.000000000,"2012","employment intensity","mine","","LabSk","employment intensity",0.123012024,1.000000000
"LST_w",10.000000000,"2012","employment","mine","","LabUn","employment",2115.842488495,1.000000000
"LST_w",10.000000000,"2012","Sectoral wage","mine","","LabUn","Sectoral wage",0.131697854,1.000000000
"LST_w",10.000000000,"2012","employment intensity","mine","","LabUn","employment intensity",1.122804344,1.000000000
"LST_w",10.000000000,"2012","employment intensity","mine","","total","employment intensity",1.245816368,1.000000000
"LST_w",10.000000000,"2012","output","Food","","","output",8842.674820289,1.000000000
"LST_w",10.000000000,"2012","Sectoral price","Food","","","price",0.999751203,1.000000000
"LST_w",10.000000000,"2012","employment","Food","","LabSk","employment",1029.948473810,1.000000000
"LST_w",10.000000000,"2012","Sectoral wage","Food","","LabSk","Sectoral wage",0.120369775,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Food","","LabSk","employment intensity",0.116474765,1.000000000
"LST_w",10.000000000,"2012","employment","Food","","LabUn","employment",8210.088209997,1.000000000
"LST_w",10.000000000,"2012","Sectoral wage","Food","","LabUn","Sectoral wage",0.062993137,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Food","","LabUn","employment intensity",0.928462075,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Food","","total","employment intensity",1.044936840,1.000000000
"LST_w",10.000000000,"2012","output","Paper","","","output",1240.478906107,1.000000000
"LST_w",10.000000000,"2012","Sectoral price","Paper","","","price",0.996849844,1.000000000
"LST_w",10.000000000,"2012","employment","Paper","","LabSk","employment",207.748479992,1.000000000
"LST_w",10.000000000,"2012","Sectoral wage","Paper","","LabSk","Sectoral wage",0.069995340,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Paper","","LabSk","employment intensity",0.167474416,1.000000000
"LST_w",10.000000000,"2012","employment","Paper","","LabUn","employment",1978.900797424,1.000000000
"LST_w",10.000000000,"2012","Sectoral wage","Paper","","LabUn","Sectoral wage",0.047625135,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Paper","","LabUn","employment intensity",1.595271623,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Paper","","total","employment intensity",1.762746038,1.000000000
"LST_w",10.000000000,"2012","output","Chem","","","output",2804.895628894,1.000000000
"LST_w",10.000000000,"2012","Sectoral price","Chem","","","price",0.993038691,1.000000000
"LST_w",10.000000000,"2012","employment","Chem","","LabSk","employment",371.894514075,1.000000000
"LST_w",10.000000000,"2012","Sectoral wage","Chem","","LabSk","Sectoral wage",0.099028178,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Chem","","LabSk","employment intensity",0.132587648,1.000000000
"LST_w",10.000000000,"2012","employment","Chem","","LabUn","employment",1337.327163074,1.000000000
"LST_w",10.000000000,"2012","Sectoral wage","Chem","","LabUn","Sectoral wage",0.065860590,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Chem","","LabUn","employment intensity",0.476783218,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Chem","","total","employment intensity",0.609370866,1.000000000
"LST_w",10.000000000,"2012","output","CM","","","output",1683.806970142,1.000000000
"LST_w",10.000000000,"2012","Sectoral price","CM","","","price",0.994158453,1.000000000
"LST_w",10.000000000,"2012","employment","CM","","LabSk","employment",242.695837175,1.000000000
"LST_w",10.000000000,"2012","Sectoral wage","CM","","LabSk","Sectoral wage",0.091544954,1.000000000
"LST_w",10.000000000,"2012","employment intensity","CM","","LabSk","employment intensity",0.144135190,1.000000000
"LST_w",10.000000000,"2012","employment","CM","","LabUn","employment",2106.923794593,1.000000000
"LST_w",10.000000000,"2012","Sectoral wage","CM","","LabUn","Sectoral wage",0.061957801,1.000000000
"LST_w",10.000000000,"2012","employment intensity","CM","","LabUn","employment intensity",1.251285825,1.000000000
"LST_w",10.000000000,"2012","employment intensity","CM","","total","employment intensity",1.395421015,1.000000000
"LST_w",10.000000000,"2012","output","IST","","","output",1603.373446780,1.000000000
"LST_w",10.000000000,"2012","Sectoral price","IST","","","price",0.995415709,1.000000000
"LST_w",10.000000000,"2012","employment","IST","","LabSk","employment",358.926738154,1.000000000
"LST_w",10.000000000,"2012","Sectoral wage","IST","","LabSk","Sectoral wage",0.071386515,1.000000000
"LST_w",10.000000000,"2012","employment intensity","IST","","LabSk","employment intensity",0.223857230,1.000000000
"LST_w",10.000000000,"2012","employment","IST","","LabUn","employment",1509.342691862,1.000000000
"LST_w",10.000000000,"2012","Sectoral wage","IST","","LabUn","Sectoral wage",0.048517308,1.000000000
"LST_w",10.000000000,"2012","employment intensity","IST","","LabUn","employment intensity",0.941354427,1.000000000
"LST_w",10.000000000,"2012","employment intensity","IST","","total","employment intensity",1.165211657,1.000000000
"LST_w",10.000000000,"2012","output","NFM","","","output",2342.762134103,1.000000000
"LST_w",10.000000000,"2012","Sectoral price","NFM","","","price",0.993393215,1.000000000
"LST_w",10.000000000,"2012","employment","NFM","","LabSk","employment",194.760029891,1.000000000
"LST_w",10.000000000,"2012","Sectoral wage","NFM","","LabSk","Sectoral wage",0.161467426,1.000000000
"LST_w",10.000000000,"2012","employment intensity","NFM","","LabSk","employment intensity",0.083132652,1.000000000
"LST_w",10.000000000,"2012","employment","NFM","","LabUn","employment",838.575517023,1.000000000
"LST_w",10.000000000,"2012","Sectoral wage","NFM","","LabUn","Sectoral wage",0.110591540,1.000000000
"LST_w",10.000000000,"2012","employment intensity","NFM","","LabUn","employment intensity",0.357943090,1.000000000
"LST_w",10.000000000,"2012","employment intensity","NFM","","total","employment intensity",0.441075742,1.000000000
"LST_w",10.000000000,"2012","output","EII","","","output",22474.336964033,1.000000000
"LST_w",10.000000000,"2012","Sectoral price","EII","","","price",0.996397282,1.000000000
"LST_w",10.000000000,"2012","employment","EII","","LabSk","employment",2560.020698961,1.000000000
"LST_w",10.000000000,"2012","Sectoral wage","EII","","LabSk","Sectoral wage",0.122781119,1.000000000
"LST_w",10.000000000,"2012","employment intensity","EII","","LabSk","employment intensity",0.113908620,1.000000000
"LST_w",10.000000000,"2012","employment","EII","","LabUn","employment",20189.362138798,1.000000000
"LST_w",10.000000000,"2012","Sectoral wage","EII","","LabUn","Sectoral wage",0.066362290,1.000000000
"LST_w",10.000000000,"2012","employment intensity","EII","","LabUn","employment intensity",0.898329600,1.000000000
"LST_w",10.000000000,"2012","employment intensity","EII","","total","employment intensity",1.012238220,1.000000000
"LST_w",10.000000000,"2012","output","OM","","","output",50806.557524028,1.000000000
"LST_w",10.000000000,"2012","Sectoral price","OM","","","price",0.998969722,1.000000000
"LST_w",10.000000000,"2012","employment","OM","","LabSk","employment",11566.299578547,1.000000000
"LST_w",10.000000000,"2012","Sectoral wage","OM","","LabSk","Sectoral wage",0.082650508,1.000000000
"LST_w",10.000000000,"2012","employment intensity","OM","","LabSk","employment intensity",0.227653676,1.000000000
"LST_w",10.000000000,"2012","employment","OM","","LabUn","employment",1.0946408929E+5,1.000000000
"LST_w",10.000000000,"2012","Sectoral wage","OM","","LabUn","Sectoral wage",0.043507948,1.000000000
"LST_w",10.000000000,"2012","employment intensity","OM","","LabUn","employment intensity",2.154526790,1.000000000
"LST_w",10.000000000,"2012","employment intensity","OM","","total","employment intensity",2.382180466,1.000000000
"LST_w",10.000000000,"2012","output","Air","","","output",509.787372468,1.000000000
"LST_w",10.000000000,"2012","Sectoral price","Air","","","price",1.003113597,1.000000000
"LST_w",10.000000000,"2012","employment","Air","","LabSk","employment",279.012663568,1.000000000
"LST_w",10.000000000,"2012","Sectoral wage","Air","","LabSk","Sectoral wage",0.133856522,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Air","","LabSk","employment intensity",0.547311838,1.000000000
"LST_w",10.000000000,"2012","employment","Air","","LabUn","employment",183.176377158,1.000000000
"LST_w",10.000000000,"2012","Sectoral wage","Air","","LabUn","Sectoral wage",0.091000850,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Air","","LabUn","employment intensity",0.359319173,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Air","","total","employment intensity",0.906631011,1.000000000
"LST_w",10.000000000,"2012","output","Tran","","","output",5042.048319611,1.000000000
"LST_w",10.000000000,"2012","Sectoral price","Tran","","","price",1.002616457,1.000000000
"LST_w",10.000000000,"2012","employment","Tran","","LabSk","employment",2264.486512438,1.000000000
"LST_w",10.000000000,"2012","Sectoral wage","Tran","","LabSk","Sectoral wage",0.065005695,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Tran","","LabSk","employment intensity",0.449120351,1.000000000
"LST_w",10.000000000,"2012","employment","Tran","","LabUn","employment",22017.173160847,1.000000000
"LST_w",10.000000000,"2012","Sectoral wage","Tran","","LabUn","Sectoral wage",0.036230202,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Tran","","LabUn","employment intensity",4.366712051,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Tran","","total","employment intensity",4.815832403,1.000000000
"LST_w",10.000000000,"2012","output","Serv","","","output",39371.678183921,1.000000000
"LST_w",10.000000000,"2012","Sectoral price","Serv","","","price",1.002164729,1.000000000
"LST_w",10.000000000,"2012","employment","Serv","","LabSk","employment",55816.092446583,1.000000000
"LST_w",10.000000000,"2012","Sectoral wage","Serv","","LabSk","Sectoral wage",0.095173452,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Serv","","LabSk","employment intensity",1.417671154,1.000000000
"LST_w",10.000000000,"2012","employment","Serv","","LabUn","employment",1.2727005358E+5,1.000000000
"LST_w",10.000000000,"2012","Sectoral wage","Serv","","LabUn","Sectoral wage",0.036425781,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Serv","","LabUn","employment intensity",3.232528037,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Serv","","total","employment intensity",4.650199191,1.000000000
"LST_w",10.000000000,"2012","elec_output","","T_D","","elec_output",5031.587573796,1.000000000
"LST_w",10.000000000,"2012","employment","","T_D","LabSk","employment",538.234979292,1.000000000
"LST_w",10.000000000,"2012","employment intensity","T_D","","LabSk","employment intensity",0.106971204,1.000000000
"LST_w",10.000000000,"2012","employment","","T_D","LabUn","employment",922.262172479,1.000000000
"LST_w",10.000000000,"2012","employment intensity","T_D","","LabUn","employment intensity",0.183294469,1.000000000
"LST_w",10.000000000,"2012","employment intensity","T_D","","total","employment intensity",0.290265673,1.000000000
"LST_w",10.000000000,"2012","elec_output","","Coal_Power","","elec_output",3615.902635841,1.000000000
"LST_w",10.000000000,"2012","employment","","Coal_Power","LabSk","employment",646.600068577,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Coal_Power","","LabSk","employment intensity",0.178821206,1.000000000
"LST_w",10.000000000,"2012","employment","","Coal_Power","LabUn","employment",1107.945050277,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Coal_Power","","LabUn","employment intensity",0.306408983,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Coal_Power","","total","employment intensity",0.485230189,1.000000000
"LST_w",10.000000000,"2012","elec_output","","Gas_Power","","elec_output",105.103615488,1.000000000
"LST_w",10.000000000,"2012","employment","","Gas_Power","LabSk","employment",10.956956278,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Gas_Power","","LabSk","employment intensity",0.104249090,1.000000000
"LST_w",10.000000000,"2012","employment","","Gas_Power","LabUn","employment",18.774673964,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Gas_Power","","LabUn","employment intensity",0.178630144,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Gas_Power","","total","employment intensity",0.282879234,1.000000000
"LST_w",10.000000000,"2012","elec_output","","Oil_Power","","elec_output",5.118181746,1.000000000
"LST_w",10.000000000,"2012","employment","","Oil_Power","LabSk","employment",1.244449991,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Oil_Power","","LabSk","employment intensity",0.243142986,1.000000000
"LST_w",10.000000000,"2012","employment","","Oil_Power","LabUn","employment",2.132357040,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Oil_Power","","LabUn","employment intensity",0.416623939,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Oil_Power","","total","employment intensity",0.659766925,1.000000000
"LST_w",10.000000000,"2012","elec_output","","Nuclear","","elec_output",94.824142590,1.000000000
"LST_w",10.000000000,"2012","employment","","Nuclear","LabSk","employment",7.806127153,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Nuclear","","LabSk","employment intensity",0.082322149,1.000000000
"LST_w",10.000000000,"2012","employment","","Nuclear","LabUn","employment",13.375748635,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Nuclear","","LabUn","employment intensity",0.141058472,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Nuclear","","total","employment intensity",0.223380620,1.000000000
"LST_w",10.000000000,"2012","elec_output","","Hydro","","elec_output",836.278028622,1.000000000
"LST_w",10.000000000,"2012","employment","","Hydro","LabSk","employment",216.841090824,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Hydro","","LabSk","employment intensity",0.259293062,1.000000000
"LST_w",10.000000000,"2012","employment","","Hydro","LabUn","employment",371.555813355,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Hydro","","LabUn","employment intensity",0.444296993,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Hydro","","total","employment intensity",0.703590055,1.000000000
"LST_w",10.000000000,"2012","elec_output","","Wind","","elec_output",216.000000000,1.000000000
"LST_w",10.000000000,"2012","employment","","Wind","LabSk","employment",11.120932962,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Wind","","LabSk","employment intensity",0.051485801,1.000000000
"LST_w",10.000000000,"2012","employment","","Wind","LabUn","employment",19.055647030,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Wind","","LabUn","employment intensity",0.088220588,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Wind","","total","employment intensity",0.139706389,1.000000000
"LST_w",10.000000000,"2012","elec_output","","Solar","","elec_output",3.437845465,1.000000000
"LST_w",10.000000000,"2012","employment","","Solar","LabSk","employment",0.230726278,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Solar","","LabSk","employment intensity",0.067113627,1.000000000
"LST_w",10.000000000,"2012","employment","","Solar","LabUn","employment",0.395347991,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Solar","","LabUn","employment intensity",0.114998768,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Solar","","total","employment intensity",0.182112394,1.000000000
"LST_w",10.000000000,"2012","elec_output","","Biomass","","elec_output",30.385532880,1.000000000
"LST_w",10.000000000,"2012","employment","","Biomass","LabSk","employment",13.159907706,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Biomass","","LabSk","employment intensity",0.433097809,1.000000000
"LST_w",10.000000000,"2012","employment","","Biomass","LabUn","employment",22.549417151,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Biomass","","LabUn","employment intensity",0.742110308,1.000000000
"LST_w",10.000000000,"2012","employment intensity","Biomass","","total","employment intensity",1.175208116,1.000000000
"LST_w",10.000000000,"2012","ECO2","Elec","","","ECO2",2.515486342,1.000000000
"LST_w",10.000000000,"2012","ECO2","Coal","","","ECO2",0.825665445,1.000000000
"LST_w",10.000000000,"2012","ECO2","Oilgas","","","ECO2",0.013643858,1.000000000
"LST_w",10.000000000,"2012","ECO2","Roil","","","ECO2",0.092985403,1.000000000
"LST_w",10.000000000,"2012","ECO2","Gas","","","ECO2",0.121928240,1.000000000
"LST_w",10.000000000,"2012","ECO2","Agri","","","ECO2",0.055517152,1.000000000
"LST_w",10.000000000,"2012","ECO2","mine","","","ECO2",0.083253154,1.000000000
"LST_w",10.000000000,"2012","ECO2","Food","","","ECO2",0.057960446,1.000000000
"LST_w",10.000000000,"2012","ECO2","Paper","","","ECO2",0.071772533,1.000000000
"LST_w",10.000000000,"2012","ECO2","Chem","","","ECO2",0.430655177,1.000000000
"LST_w",10.000000000,"2012","ECO2","CM","","","ECO2",0.306437548,1.000000000
"LST_w",10.000000000,"2012","ECO2","IST","","","ECO2",0.533081944,1.000000000
"LST_w",10.000000000,"2012","ECO2","NFM","","","ECO2",0.129321828,1.000000000
"LST_w",10.000000000,"2012","ECO2","EII","","","ECO2",2.159712080,1.000000000
"LST_w",10.000000000,"2012","ECO2","OM","","","ECO2",0.311068619,1.000000000
"LST_w",10.000000000,"2012","ECO2","Air","","","ECO2",0.049427029,1.000000000
"LST_w",10.000000000,"2012","ECO2","Tran","","","ECO2",0.334166251,1.000000000
"LST_w",10.000000000,"2012","ECO2","Serv","","","ECO2",0.235659874,1.000000000
"LST_w",10.000000000,"2012","ECO2","fd","","","ECO2",0.201490951,1.000000000
"LST_w",10.000000000,"2012","ECO2","","total","","ECO2",8.529233872,1.000000000
"LST_w",10.000000000,"2012","ESO2","Elec","","","ESO2",9.765958711,1.000000000
"LST_w",10.000000000,"2012","ESO2","Coal","","","ESO2",0.187034283,1.000000000
"LST_w",10.000000000,"2012","ESO2","Oilgas","","","ESO2",0.000021688,1.000000000
"LST_w",10.000000000,"2012","ESO2","Roil","","","ESO2",1.884901863,1.000000000
"LST_w",10.000000000,"2012","ESO2","Gas","","","ESO2",0.000000000,1.000000000
"LST_w",10.000000000,"2012","ESO2","Agri","","","ESO2",0.004210698,1.000000000
"LST_w",10.000000000,"2012","ESO2","mine","","","ESO2",0.000000000,1.000000000
"LST_w",10.000000000,"2012","ESO2","Food","","","ESO2",0.835062627,1.000000000
"LST_w",10.000000000,"2012","ESO2","Paper","","","ESO2",0.792897052,1.000000000
"LST_w",10.000000000,"2012","ESO2","Chem","","","ESO2",2.291075853,1.000000000
"LST_w",10.000000000,"2012","ESO2","CM","","","ESO2",3.086918260,1.000000000
"LST_w",10.000000000,"2012","ESO2","IST","","","ESO2",3.865375496,1.000000000
"LST_w",10.000000000,"2012","ESO2","NFM","","","ESO2",1.839256274,1.000000000
"LST_w",10.000000000,"2012","ESO2","EII","","","ESO2",0.576607676,1.000000000
"LST_w",10.000000000,"2012","ESO2","OM","","","ESO2",0.819041842,1.000000000
"LST_w",10.000000000,"2012","ESO2","Air","","","ESO2",0.012249177,1.000000000
"LST_w",10.000000000,"2012","ESO2","Tran","","","ESO2",0.820977397,1.000000000
"LST_w",10.000000000,"2012","ESO2","Serv","","","ESO2",0.000000000,1.000000000
"LST_w",10.000000000,"2012","ESO2","fd","","","ESO2",2.321055695,1.000000000
"LST_w",10.000000000,"2012","ESO2","","total","","ESO2",29.102644592,1.000000000
"LST_w",10.000000000,"2012","ENOX","Elec","","","ENOX",8.746694377,1.000000000
"LST_w",10.000000000,"2012","ENOX","Coal","","","ENOX",0.023289718,1.000000000
"LST_w",10.000000000,"2012","ENOX","Oilgas","","","ENOX",0.002216589,1.000000000
"LST_w",10.000000000,"2012","ENOX","Roil","","","ENOX",1.018740618,1.000000000
"LST_w",10.000000000,"2012","ENOX","Gas","","","ENOX",0.000000000,1.000000000
"LST_w",10.000000000,"2012","ENOX","Agri","","","ENOX",0.788353179,1.000000000
"LST_w",10.000000000,"2012","ENOX","mine","","","ENOX",0.000000000,1.000000000
"LST_w",10.000000000,"2012","ENOX","Food","","","ENOX",0.222136202,1.000000000
"LST_w",10.000000000,"2012","ENOX","Paper","","","ENOX",0.252952778,1.000000000
"LST_w",10.000000000,"2012","ENOX","Chem","","","ENOX",0.654279124,1.000000000
"LST_w",10.000000000,"2012","ENOX","CM","","","ENOX",3.328493263,1.000000000
"LST_w",10.000000000,"2012","ENOX","IST","","","ENOX",1.202912719,1.000000000
"LST_w",10.000000000,"2012","ENOX","NFM","","","ENOX",0.284950950,1.000000000
"LST_w",10.000000000,"2012","ENOX","EII","","","ENOX",0.159165625,1.000000000
"LST_w",10.000000000,"2012","ENOX","OM","","","ENOX",0.206989373,1.000000000
"LST_w",10.000000000,"2012","ENOX","Air","","","ENOX",0.118599728,1.000000000
"LST_w",10.000000000,"2012","ENOX","Tran","","","ENOX",4.086371312,1.000000000
